tmdbId,type,Name,Budget,Revenue,Original_Lang,Runtime,Adult,Actor_1,Actor_2,Director
50321,movie,Mars Needs Moms,150000000,39000000,en,88,FALSE,Seth Green,Joan Cusack,Simon Wells
47533,movie,Scooby-Doo! Curse of the Lake Monster,0,0,en,80,FALSE,Frank Welker,Kate Melton,Brian Levant
72185,movie,Winnie the Pooh and Tigger Too,0,0,en,25,FALSE,Sebastian Cabot,Dori Whitaker,John Lounsbery
26011,movie,Hard Ticket to Hawaii,0,0,en,96,FALSE,Ronn Moss,Dona Speir,Andy Sidaris
47931,movie,Elite Squad: The Enemy Within,0,63027681,pt,115,FALSE,Wagner Moura,Irandhir Santos,José Padilha
15362,movie,Mesrine: Public Enemy #1,80000000,0,fr,133,FALSE,Vincent Cassel,Ludivine Sagnier,Jean-François Richet
50546,movie,Just Go with It,80000000,214945591,en,117,FALSE,Adam Sandler,Jennifer Aniston,Dennis Dugan
59490,movie,Cave of Forgotten Dreams,0,6467348,en,90,FALSE,Werner Herzog,Dominique Baffier,Werner Herzog
49730,movie,Red Riding Hood,42000000,89162162,en,100,FALSE,Amanda Seyfried,Gary Oldman,Catherine Hardwicke
38322,movie,"Big Mommas: Like Father, Like Son",32000000,83600000,en,107,FALSE,Martin Lawrence,Brandon T. Jackson,John Whitesell
45132,movie,Super,2500000,324138,en,96,FALSE,Rainn Wilson,Elliot Page,James Gunn
46146,movie,Troll Hunter,3500000,4159678,nb,103,FALSE,Otto Jespersen,Glenn Erland Tosterud,André Øvredal
45612,movie,Source Code,32000000,147332697,en,94,FALSE,Jake Gyllenhaal,Michelle Monaghan,Duncan Jones
38684,movie,Jane Eyre,0,34710627,en,120,FALSE,Mia Wasikowska,Michael Fassbender,Cary Joji Fukunaga
23629,movie,Sucker Punch,82000000,89792502,en,110,FALSE,Emily Browning,Abbie Cornish,Zack Snyder
58232,movie,Chalet Girl,8000000,5468650,en,96,FALSE,Felicity Jones,Ed Westwick,Phil Traill
13413,movie,BURN·E,0,0,en,8,FALSE,Angus MacLane,Tessa Swigart,Angus MacLane
58496,movie,Senna,0,8212430,en,106,FALSE,Ayrton Senna,Alain Prost,Asif Kapadia
110639,nan,nan,,,na,,,nan,nan,nan
49018,movie,Insidious,1500000,99870886,en,103,FALSE,Patrick Wilson,Rose Byrne,James Wan
49010,movie,Hobo with a Shotgun,3000000,748453,en,86,FALSE,Rutger Hauer,Molly Dunsworth,Jason Eisener
55725,movie,Win Win,10831173,10654385,en,106,FALSE,Paul Giamatti,Alex Shaffer,Tom McCarthy
48650,movie,Room in Rome,0,844281,es,109,FALSE,Elena Anaya,Natasha Yarovenko,Julio Medem
39356,movie,Boy,0,9116968,en,87,FALSE,James Rolleston,Te Aho Aho Eketone-Whitu,Taika Waititi
60307,movie,Diary of a Wimpy Kid: Rodrick Rules,21000000,72526996,en,99,FALSE,Zachary Gordon,Devon Bostick,David Bowers
53172,movie,Henry's Crime,12000000,2200000,en,108,FALSE,Keanu Reeves,Vera Farmiga,Malcolm Venville
50359,movie,Hop,63000000,183953723,en,95,FALSE,Russell Brand,James Marsden,Tim Hill
64484,movie,Playing the Victim,0,0,ru,97,FALSE,Yuriy Chursin,Vitaliy Khaev,Kirill Serebrennikov
75725,movie,A Christmas Tale,0,0,es,72,FALSE,Maru Valdivielso,Christian Casas,Paco Plaza
58857,movie,13 Assassins,6000000,17555141,ja,141,FALSE,Koji Yakusho,Takayuki Yamada,Takashi Miike
50456,movie,Hanna,30000000,63782078,en,111,FALSE,Saoirse Ronan,Eric Bana,Joe Wright
367647,nan,nan,,,na,,,nan,nan,nan
54527,movie,Into Eternity: A Film for the Future,900000,0,en,75,FALSE,Carl Reinhold Bråkenhjelm,Michael Madsen,Michael Madsen
23521,movie,Daffy Duck's Quackbusters,0,0,en,72,FALSE,Mel Blanc,Roy Firestone,No Director
46105,movie,American: The Bill Hicks Story,0,90275,en,102,FALSE,Bill Hicks,Kevin Booth,No Director
49012,movie,Arthur,40000000,48147945,en,110,FALSE,Russell Brand,Helen Mirren,Jason Winer
41446,movie,Scream 4,40000000,97200000,en,111,FALSE,David Arquette,Neve Campbell,Wes Craven
46195,movie,Rio,90000000,484600000,en,96,FALSE,Jesse Eisenberg,Anne Hathaway,Carlos Saldanha
62215,movie,Melancholia,7400000,15946321,en,135,FALSE,Kirsten Dunst,Charlotte Gainsbourg,Lars von Trier
10195,movie,Thor,150000000,449326618,en,115,FALSE,Chris Hemsworth,Natalie Portman,Kenneth Branagh
45523,movie,Louis C.K.: Hilarious,0,0,en,84,FALSE,Louis C.K.,No Actor,Louis C.K.
30969,movie,Louis C.K.: Chewed Up,0,0,en,60,FALSE,Louis C.K.,No Actor,No Director
56780,movie,Atlas Shrugged: Part I,20000000,4600000,en,97,FALSE,Taylor Schilling,Grant Bowler,Paul Johansson
24447,movie,Louis C.K.: Shameless,0,0,en,57,FALSE,Louis C.K.,No Actor,Steven J. Santos
202241,nan,nan,,,na,,,nan,nan,nan
167966,movie,Voices from the List,0,0,en,77,FALSE,Steven Spielberg,Leon Leyson,Michael Mayhew
55787,movie,Water for Elephants,38000000,117094902,en,122,FALSE,Robert Pattinson,Reese Witherspoon,Francis Lawrence
57586,movie,African Cats,5000000,30857747,en,89,FALSE,Samuel L. Jackson,Patrick Stewart,No Director
51209,movie,Kill the Irishman,0,1188194,en,106,FALSE,Ray Stevenson,Vincent D'Onofrio,Jonathan Hensleigh
51497,movie,Fast Five,125000000,626100000,en,130,FALSE,Vin Diesel,Paul Walker,Justin Lin
241620,movie,Louis Theroux: Law and Disorder in Johannesburg,0,0,en,60,FALSE,Louis Theroux,No Actor,Paddy Wivell
42521,movie,Idiots and Angels,0,0,en,78,FALSE,Mike Juarez,Carrie Keranen,Bill Plympton
46738,movie,Incendies,6800000,6788659,fr,131,FALSE,Lubna Azabal,Mélissa Désormeaux-Poulin,Denis Villeneuve
43959,movie,Soul Surfer,18000000,47088990,en,112,FALSE,AnnaSophia Robb,Helen Hunt,Sean McNamara
49022,movie,Something Borrowed,35000000,65090821,en,112,FALSE,Ginnifer Goodwin,Kate Hudson,Luke Greenfield
55721,movie,Bridesmaids,32500000,288383523,en,125,FALSE,Kristen Wiig,Maya Rudolph,Paul Feig
38321,movie,Priest,60000000,78309131,en,87,FALSE,Paul Bettany,Karl Urban,Scott Stewart
39410,movie,Mothra,0,2237760,ja,101,FALSE,Frankie Sakai,Hiroshi Koizumi,Ishirō Honda
1865,movie,Pirates of the Caribbean: On Stranger Tides,379000000,1045700000,en,137,FALSE,Johnny Depp,Penélope Cruz,Rob Marshall
59436,movie,Midnight in Paris,17000000,151119219,en,94,FALSE,Owen Wilson,Rachel McAdams,Woody Allen
51608,movie,The Man from Nowhere,1255000,43059790,ko,119,FALSE,Won Bin,Kim Sae-ron,Lee Jeong-beom
8967,movie,The Tree of Life,32000000,54700000,en,139,FALSE,Brad Pitt,Sean Penn,Terrence Malick
45243,movie,The Hangover Part II,80000000,586764305,en,102,FALSE,Bradley Cooper,Ed Helms,Todd Phillips
52077,movie,Nothing to Declare,28000000,93800000,fr,108,FALSE,Benoît Poelvoorde,Dany Boon,Dany Boon
21469,movie,Across the Hall,0,0,en,93,FALSE,Mike Vogel,Brittany Murphy,Alex Merkin
49950,movie,The Roommate,16000000,52545707,en,91,FALSE,Leighton Meester,Minka Kelly,Christian E. Christiansen
59678,movie,Attack the Block,14350531,3964682,en,88,FALSE,John Boyega,Jodie Whittaker,Joe Cornish
59468,movie,The Way,0,13900000,en,128,FALSE,Martin Sheen,Emilio Estevez,Emilio Estevez
51533,movie,Let the Bullets Fly,0,104731450,zh,132,FALSE,Jiang Wen,Chow Yun-fat,Jiang Wen
49444,movie,Kung Fu Panda 2,150000000,665700000,en,91,FALSE,Jack Black,Angelina Jolie,Jennifer Yuh Nelson
49538,movie,X-Men: First Class,160000000,353624124,en,132,FALSE,James McAvoy,Michael Fassbender,Matthew Vaughn
49020,movie,Submarine,0,864659,en,97,FALSE,Craig Roberts,Yasmin Paige,Richard Ayoade
70862,movie,American Grindhouse,0,0,en,82,FALSE,Robert Forster,Allison Anders,Elijah Drenner
45658,movie,Everything Must Go,5000000,2614773,en,97,FALSE,Will Ferrell,C.J. Wallace,Dan Rush
55347,movie,Beginners,3200000,14311701,en,105,FALSE,Ewan McGregor,Christopher Plummer,Mike Mills
37686,movie,Super 8,50000000,260100000,en,112,FALSE,Joel Courtney,Elle Fanning,J.J. Abrams
19963,movie,Bernie,0,0,fr,87,FALSE,Claude Perron,Roland Blanche,Albert Dupontel
44912,movie,Green Lantern,200000000,219851172,en,114,FALSE,Ryan Reynolds,Blake Lively,Martin Campbell
56272,movie,Elektra Luxx,0,10,en,98,FALSE,Carla Gugino,Joseph Gordon-Levitt,Sebastian Gutierrez
58224,movie,Mr. Popper's Penguins,55000000,187361754,en,94,FALSE,Jim Carrey,Carla Gugino,Mark Waters
52449,movie,Bad Teacher,20000000,216200000,en,92,FALSE,Cameron Diaz,Jason Segel,Jake Kasdan
38356,movie,Transformers: Dark of the Moon,195000000,1123800000,en,154,FALSE,Shia LaBeouf,Josh Duhamel,Michael Bay
59861,movie,Larry Crowne,30000000,75055070,en,98,FALSE,Tom Hanks,Julia Roberts,Tom Hanks
38319,movie,Your Highness,49900000,28013733,en,102,FALSE,Danny McBride,James Franco,David Gordon Green
65034,movie,Too Big to Fail,0,0,en,97,FALSE,William Hurt,Paul Giamatti,Curtis Hanson
22907,movie,Takers,32000000,80205382,en,107,FALSE,Chris Brown,Hayden Christensen,John Luessenhop
73884,movie,My Life as McDull,0,0,zh,75,FALSE,Lee Chun-Wai,Jan Lam Hoi-Fung,Toe Yuen
38317,movie,Zookeeper,80000000,169900000,en,102,FALSE,Kevin James,Rosario Dawson,Frank Coraci
51540,movie,Horrible Bosses,35000000,209800000,en,98,FALSE,Jason Bateman,Charlie Day,Seth Gordon
49013,movie,Cars 2,200000000,559852396,en,106,FALSE,Larry the Cable Guy,Owen Wilson,John Lasseter
24792,movie,Between the Folds,0,0,en,56,FALSE,Dr. Erik D. Demaine,Martin L. Demaine,Vanessa Gould
67109,movie,Delhi Belly,4090000,18035000,hi,102,FALSE,Imran Khan,Kunaal Roy Kapur,Abhinay Deo
64780,movie,Upside Down: The Creation Records Story,0,0,en,101,FALSE,Alan McGee,Bobby Gillespie,Danny O'Connor
59860,movie,Monte Carlo,20000000,39800000,en,109,FALSE,Selena Gomez,Katie Cassidy,Thomas Bezucha
12445,movie,Harry Potter and the Deathly Hallows: Part 2,125000000,1341511219,en,130,FALSE,Daniel Radcliffe,Emma Watson,David Yates
64690,movie,Drive,15000000,78054825,en,100,FALSE,Ryan Gosling,Carey Mulligan,Nicolas Winding Refn
1771,movie,Captain America: The First Avenger,140000000,370569774,en,124,FALSE,Chris Evans,Tommy Lee Jones,Joe Johnston
50646,movie,"Crazy, Stupid, Love.",50000000,145079584,en,118,FALSE,Steve Carell,Ryan Gosling,No Director
51828,movie,One Day,15000000,59400000,en,107,FALSE,Anne Hathaway,Jim Sturgess,Lone Scherfig
67913,movie,The Guard,6000000,19560274,en,96,FALSE,Brendan Gleeson,Don Cheadle,John Michael McDonagh
51162,movie,Winnie the Pooh,30000000,14460000,en,63,FALSE,Jim Cummings,Bud Luckey,No Director
65599,movie,The Woman,0,0,en,102,FALSE,Pollyanna McIntosh,Sean Bridgers,Lucky McKee
28039,movie,The New One-Armed Swordsman,0,0,zh,102,FALSE,David Chiang Da-Wei,Ti Lung,Chang Cheh
13931,movie,Mike's New Car,0,0,en,3,FALSE,Billy Crystal,John Goodman,No Director
41513,movie,The Smurfs,110000000,563749323,en,103,FALSE,Hank Azaria,Neil Patrick Harris,Raja Gosnell
50544,movie,Friends with Benefits,35000000,149500000,en,109,FALSE,Justin Timberlake,Mila Kunis,Will Gluck
50004,movie,Paper Birds,0,0,es,118,FALSE,Imanol Arias,Lluís Homar,Emilio Aragón
55846,movie,Blitz,15774948,15800000,en,97,FALSE,Jason Statham,Paddy Considine,Elliott Lester
57361,movie,The Yellow Sea,0,0,ko,141,FALSE,Ha Jung-woo,Kim Yoon-seok,Na Hong-jin
59968,movie,Our Idiot Brother,5000000,24816118,en,90,FALSE,Paul Rudd,Elizabeth Banks,Jesse Peretz
209802,movie,Subway Stories: Tales from the Underground,0,0,en,81,FALSE,Sarita Choudhury,Anne Heche,No Director
51620,movie,Death Race 2,7000000,0,en,100,FALSE,Luke Goss,Lauren Cohan,Roel Reiné
61791,movie,Rise of the Planet of the Apes,93000000,482900000,en,105,FALSE,Andy Serkis,James Franco,Rupert Wyatt
51993,movie,Terri,0,655802,en,105,FALSE,Jacob Wysocki,John C. Reilly,Azazel Jacobs
49520,movie,The Change-Up,52000000,75500000,en,112,FALSE,Jason Bateman,Ryan Reynolds,David Dobkin
50014,movie,The Help,25000000,216600000,en,146,FALSE,Emma Stone,Viola Davis,Tate Taylor
62206,movie,30 Minutes or Less,28000000,40500000,en,83,FALSE,Jesse Eisenberg,Danny McBride,Ruben Fleischer
39413,movie,My Afternoons with Margueritte,0,0,fr,82,FALSE,Gérard Depardieu,Maurane,Jean Becker
55779,movie,Final Destination 5,47000000,157900000,en,92,FALSE,Nicholas D'Agosto,Emma Bell,Steven Quale
55465,movie,A Very Harold & Kumar Christmas,19000000,36192775,en,89,FALSE,John Cho,Kal Penn,Todd Strauss-Schulson
46261,movie,Don't Be Afraid of the Dark,25000000,36993168,en,99,FALSE,Katie Holmes,Guy Pearce,Troy Nixey
58151,movie,Fright Night,30000000,41002607,en,106,FALSE,Anton Yelchin,Colin Farrell,Craig Gillespie
55420,movie,Another Earth,100000,1938783,en,92,FALSE,Brit Marling,William Mapother,Mike Cahill
44835,movie,Hesher,7000000,449702,en,106,FALSE,Joseph Gordon-Levitt,Natalie Portman,Spencer Susser
52015,movie,Stake Land,650000,33245,en,98,FALSE,Connor Paolo,Nick Damici,Jim Mickle
48289,movie,The Debt,20000000,45636368,en,113,FALSE,Helen Mirren,Tom Wilkinson,John Madden
62835,movie,Colombiana,40000000,71508440,en,108,FALSE,Zoe Saldaña,Cliff Curtis,Olivier Megaton
55244,movie,Bill Cunningham New York,0,1339650,en,85,FALSE,Bill Cunningham,Tom Wolfe,Richard Press
63311,movie,The Skin I Live In,13000000,33750478,es,120,FALSE,Antonio Banderas,Elena Anaya,Pedro Almodóvar
37430,movie,Conan the Barbarian,90000000,63523283,en,113,FALSE,Jason Momoa,Stephen Lang,Marcus Nispel
16335,movie,Walled In,10000000,0,en,92,FALSE,Mischa Barton,Cameron Bright,Gilles Paquet-Brenner
40016,movie,Birdemic: Shock and Terror,10000,0,en,94,FALSE,Alan Bagh,Whitney Moore,James Nguyen
69798,movie,The Inbetweeners Movie,4478250,88823111,en,97,FALSE,Simon Bird,James Buckley,Ben Palmer
48572,movie,Red State,4000000,1104682,en,88,FALSE,Michael Parks,John Goodman,Kevin Smith
72744,movie,Pearl Jam Twenty,0,471334,en,109,FALSE,Eddie Vedder,Stone Gossard,Cameron Crowe
70868,movie,I Don't Know How She Does It,24000000,31410151,en,89,FALSE,Sarah Jessica Parker,Pierce Brosnan,Douglas McGrath
65055,movie,Shark Night 3D,28000000,10126458,en,91,FALSE,Sara Paxton,Dustin Milligan,David R. Ellis
39538,movie,Contagion,60000000,137551594,en,106,FALSE,Marion Cotillard,Matt Damon,Steven Soderbergh
60308,movie,Moneyball,50000000,110206216,en,134,FALSE,Brad Pitt,Jonah Hill,Bennett Miller
55785,movie,Neds,0,0,en,124,FALSE,Conor McCarron,Mhairi Anderson,Peter Mullan
68341,movie,Cold Fish,0,0,ja,144,FALSE,Mitsuru Fukikoshi,Denden,Sion Sono
71689,movie,Phineas and Ferb The Movie: Across the 2nd Dimension,0,0,en,78,FALSE,Vincent Martella,Thomas Brodie-Sangster,No Director
18093,movie,Northanger Abbey,0,0,en,93,FALSE,Felicity Jones,Carey Mulligan,Jon Jones
24428,movie,The Avengers,220000000,1518815515,en,143,FALSE,Robert Downey Jr.,Chris Evans,Joss Whedon
49517,movie,Tinker Tailor Soldier Spy,30000000,80600000,en,127,FALSE,Gary Oldman,Colin Firth,Tomas Alfredson
60243,movie,A Separation,5000000,24426169,fa,123,FALSE,Leila Hatami,Payman Maadi,Asghar Farhadi
48231,movie,A Dangerous Method,15000000,27462041,en,99,FALSE,Keira Knightley,Viggo Mortensen,David Cronenberg
59440,movie,Warrior,25000000,23300000,en,140,FALSE,Joel Edgerton,Tom Hardy,Gavin O'Connor
10316,movie,The Ides of March,12500000,76338111,en,101,FALSE,Ryan Gosling,George Clooney,George Clooney
74725,movie,Kill List,500000,450275,en,95,FALSE,Neil Maskell,MyAnna Buring,Ben Wheatley
49021,movie,Killer Elite,66000000,57777106,en,116,FALSE,Jason Statham,Clive Owen,Gary McKendry
58699,movie,Bellflower,17000,101236,en,106,FALSE,Evan Glodell,Jessie Wiseman,Evan Glodell
40807,movie,50/50,8000000,39187783,en,100,FALSE,Joseph Gordon-Levitt,Seth Rogen,Jonathan Levine
63375,movie,Generation P,7000000,0,ru,112,FALSE,Mikhail Efremov,Andrey Fomin,Viktor Ginzburg
74643,movie,The Artist,15000000,133432856,fr,100,FALSE,Jean Dujardin,Bérénice Bejo,Michel Hazanavicius
123723,movie,Gigi,0,0,fr,82,FALSE,Danièle Delorme,Gaby Morlay,Jacqueline Audry
59852,movie,Blinky™,61733,0,en,13,FALSE,Max Records,Jenni Fontana,Ruairi Robinson
64720,movie,Take Shelter,5000000,3099314,en,120,FALSE,Michael Shannon,Jessica Chastain,Jeff Nichols
58878,movie,Three Outlaw Samurai,0,0,ja,93,FALSE,Tetsurō Tamba,Isamu Nagato,Hideo Gosha
37239,movie,Antonio Gaudí,0,0,ja,72,FALSE,Isidro Puig Boada,Seiji Miyaguchi,Hiroshi Teshigahara
39254,movie,Real Steel,110000000,299268508,en,127,FALSE,Hugh Jackman,Dakota Goyo,Shawn Levy
68817,movie,Footloose,24000000,63543328,en,113,FALSE,Dennis Quaid,Kenny Wormald,Craig Brewer
60935,movie,The Thing,35000000,31505287,en,103,FALSE,Mary Elizabeth Winstead,Joel Edgerton,Matthijs van Heijningen Jr.
59437,movie,Beautiful Boy,0,63931,en,101,FALSE,Michael Sheen,Maria Bello,Shawn Ku
76543,movie,Tyrannosaur,0,676111,en,93,FALSE,Peter Mullan,Olivia Colman,Paddy Considine
50837,movie,Martha Marcy May Marlene,1000000,3500000,en,101,FALSE,Elizabeth Olsen,Christopher Abbott,Sean Durkin
71859,movie,We Need to Talk About Kevin,7000000,10800000,en,113,FALSE,Tilda Swinton,Ezra Miller,Lynne Ramsay
10005,movie,Behind Enemy Lines II: Axis of Evil,0,0,en,96,FALSE,Matt Bushell,Denis Arndt,James Dodson
52451,movie,The Three Musketeers,75000000,132274484,en,110,FALSE,Logan Lerman,Milla Jovovich,Paul W. S. Anderson
49530,movie,In Time,40000000,173900000,en,109,FALSE,Justin Timberlake,Amanda Seyfried,Andrew Niccol
44754,movie,Margaret,14000000,46495,en,150,FALSE,Anna Paquin,J. Smith-Cameron,Kenneth Lonergan
72113,movie,Carnage,25000000,30722632,en,80,FALSE,Jodie Foster,Kate Winslet,Roman Polanski
50839,movie,Margin Call,3500000,19504039,en,107,FALSE,Kevin Spacey,Zachary Quinto,J.C. Chandor
72571,movie,Paranormal Activity 3,5000000,207039844,en,83,FALSE,Katie Featherston,Sprague Grayden,No Director
72432,movie,Puncture,0,68945,en,100,FALSE,Chris Evans,Michael Biehn,No Director
58233,movie,Johnny English Reborn,45000000,160100000,en,101,FALSE,Rowan Atkinson,Gillian Anderson,Oliver Parker
59965,movie,Abduction,35000000,82087155,en,106,FALSE,Taylor Lautner,Lily Collins,John Singleton
53487,movie,This Must Be the Place,25000000,11790979,en,118,FALSE,Sean Penn,Olwen Fouéré,Paolo Sorrentino
76025,movie,Shame,6500000,3909002,en,102,FALSE,Michael Fassbender,Carey Mulligan,Steve McQueen
63492,movie,What's Your Number?,20000000,30426096,en,106,FALSE,Anna Faris,Chris Evans,Mark Mylod
70670,movie,Headhunters,0,18962444,no,100,FALSE,Aksel Hennie,Synnøve Macody Lund,Morten Tyldum
69735,movie,Batman: Year One,0,0,en,64,FALSE,Ben McKenzie,Bryan Cranston,No Director
77801,movie,Miss Representation,750000,0,en,85,FALSE,Cory Booker,Margaret Cho,Jennifer Siebel Newsom
58423,nan,nan,,,na,,,nan,nan,nan
59108,movie,Tower Heist,75000000,152930623,en,104,FALSE,Ben Stiller,Eddie Murphy,Brett Ratner
88794,movie,J. Edgar,35000000,84606030,en,137,FALSE,Leonardo DiCaprio,Naomi Watts,Clint Eastwood
73499,movie,The Double,17000000,4729855,en,98,FALSE,Richard Gere,Topher Grace,Michael Brandt
17578,movie,The Adventures of Tintin,130000000,373993951,en,107,FALSE,Jamie Bell,Andy Serkis,Steven Spielberg
40658,movie,Starsuckers,0,0,en,103,FALSE,Rupert Degas,Ellis Cashmore,Chris Atkins
65229,movie,Tomboy,1000000,0,fr,82,FALSE,Zoé Héran,Malonn Lévana,Céline Sciamma
75964,movie,George Harrison: Living in the Material World,0,0,en,208,FALSE,George Harrison,Olivia Harrison,Martin Scorsese
44826,movie,Hugo,170000000,185770160,en,126,FALSE,Asa Butterfield,Ben Kingsley,Martin Scorsese
37958,movie,Immortals,75000000,226904017,en,110,FALSE,Henry Cavill,Mickey Rourke,Tarsem Singh
71880,movie,Jack and Jill,79000000,149700000,en,91,FALSE,Adam Sandler,Al Pacino,Dennis Dugan
77365,movie,Into the Abyss,0,0,en,105,FALSE,Werner Herzog,Jason Burkett,Werner Herzog
94174,nan,nan,,,na,,,nan,nan,nan
65057,movie,The Descendants,20000000,177200000,en,115,FALSE,George Clooney,Shailene Woodley,Alexander Payne
60420,movie,Like Crazy,250000,3542353,en,90,FALSE,Anton Yelchin,Felicity Jones,Drake Doremus
64328,movie,The Muppets,45000000,165184237,en,103,FALSE,Jason Segel,Amy Adams,James Bobin
50619,movie,The Twilight Saga: Breaking Dawn - Part 1,110000000,712171856,en,117,FALSE,Kristen Stewart,Robert Pattinson,Bill Condon
57212,movie,War Horse,66000000,177584879,en,146,FALSE,Jeremy Irvine,Peter Mullan,Steven Spielberg
23514,movie,The Rum Diary,45000000,24000000,en,120,FALSE,Johnny Depp,Amber Heard,Bruce Robinson
13060,movie,Lifted,0,0,en,5,FALSE,No Actor,No Actor,Gary Rydstrom
38336,movie,Hipsters,15000000,17101695,ru,130,FALSE,Anton Shagin,Oksana Akinshina,Valery Todorovsky
15157,movie,Another Cinderella Story,5000000,0,en,90,FALSE,Selena Gomez,Drew Seeley,Damon Santostefano
30618,movie,Bunraku,25000000,129706,en,124,FALSE,Josh Hartnett,Demi Moore,Guy Moshe
57431,movie,The Sitter,25000000,34942188,en,81,FALSE,Jonah Hill,Landry Bender,David Gordon Green
64685,movie,Extremely Loud & Incredibly Close,40000000,55200000,en,129,FALSE,Tom Hanks,Sandra Bullock,Stephen Daldry
45708,movie,Play the Game,1100000,659483,en,105,FALSE,Paul Campbell,Andy Griffith,Marc Fienberg
9369,movie,Asterix Conquers America,0,0,de,85,FALSE,Peer Augustinski,Ottfried Fischer,Gerhard Hahn
9642,movie,Asterix and the Vikings,0,22501596,fr,78,FALSE,Roger Carel,Lorànt Deutsch,No Director
65759,movie,Happy Feet Two,130000000,150406466,en,100,FALSE,Elijah Wood,Robin Williams,George Miller
51052,movie,Arthur Christmas,10000000,151300000,en,97,FALSE,James McAvoy,Hugh Laurie,Sarah Smith
91550,movie,Violet & Daisy,8000000,108139,en,88,FALSE,Saoirse Ronan,Alexis Bledel,Geoffrey Fletcher
70074,movie,Bullet to the Head,55000000,9489829,en,92,FALSE,Sylvester Stallone,Sung Kang,Walter Hill
76163,movie,The Expendables 2,100000000,315000000,en,103,FALSE,Sylvester Stallone,Jason Statham,Simon West
13396,movie,The Snowman,0,0,en,25,FALSE,No Actor,No Actor,Dianne Jackson
70160,movie,The Hunger Games,75000000,694394724,en,142,FALSE,Jennifer Lawrence,Josh Hutcherson,Gary Ross
49026,movie,The Dark Knight Rises,250000000,1081041287,en,165,FALSE,Christian Bale,Michael Caine,Christopher Nolan
49040,movie,The Bourne Legacy,130000000,276600000,en,135,FALSE,Jeremy Renner,Rachel Weisz,Tony Gilroy
58574,movie,Sherlock Holmes: A Game of Shadows,125000000,334615000,en,129,FALSE,Robert Downey Jr.,Jude Law,Guy Ritchie
101173,movie,Coriolanus,7700000,1072602,en,123,FALSE,Ralph Fiennes,Gerard Butler,Ralph Fiennes
57157,movie,Young Adult,12000000,22939027,en,94,FALSE,Charlize Theron,Patton Oswalt,Jason Reitman
62838,movie,New Year's Eve,56000000,142000000,en,118,FALSE,Hilary Swank,Robert De Niro,Garry Marshall
56292,movie,Mission: Impossible - Ghost Protocol,145000000,694700000,en,133,FALSE,Tom Cruise,Paula Patton,Brad Bird
74465,movie,We Bought a Zoo,50000000,120081841,en,124,FALSE,Matt Damon,Scarlett Johansson,Cameron Crowe
65754,movie,The Girl with the Dragon Tattoo,90000000,232600000,en,158,FALSE,Daniel Craig,Rooney Mara,David Fincher
71469,movie,The Darkest Hour,30000000,64626786,en,89,FALSE,Emile Hirsch,Rachael Taylor,Chris Gorak
16939,movie,Last Holiday,0,0,en,88,FALSE,Alec Guinness,Beatrice Campbell,Henry Cass
55301,movie,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,en,87,FALSE,Jason Lee,David Cross,Mike Mitchell
51995,movie,Salvation Boulevard,5500000,89182,en,96,FALSE,Jennifer Connelly,Marisa Tomei,George Ratliff
80038,movie,Friends with Kids,0,12186625,en,100,FALSE,Adam Scott,Jennifer Westfeldt,Jennifer Westfeldt
59006,movie,Girl Walks Into a Bar,1000000,0,en,80,FALSE,Carla Gugino,Emmanuelle Chriqui,Sebastian Gutierrez
77866,movie,Contraband,25000000,96262212,en,109,FALSE,Mark Wahlberg,Kate Beckinsale,Baltasar Kormákur
269963,movie,The Way South,0,0,nl,143,FALSE,No Actor,No Actor,Johan van der Keuken
75301,movie,Being Elmo: A Puppeteer's Journey,0,286201,en,80,FALSE,Whoopi Goldberg,Frank Oz,Constance Marks
63574,movie,Joyful Noise,0,0,en,117,FALSE,Queen Latifah,Dolly Parton,Todd Graff
71688,movie,The Iron Lady,13000000,115900000,en,105,FALSE,Meryl Streep,Anthony Stewart Head,Phyllida Lloyd
72842,movie,Albatross,0,0,en,90,FALSE,Jessica Brown Findlay,Harry Treadaway,Niall MacCormick
79896,movie,The Revenant,0,0,en,110,FALSE,Chris Wylde,David Anders,D. Kerry Prior
52520,movie,Underworld: Awakening,70000000,160112671,en,88,FALSE,Kate Beckinsale,Stephen Rea,No Director
75174,movie,The Grey,25000000,77278331,en,117,FALSE,Liam Neeson,Dermot Mulroney,Joe Carnahan
49527,movie,Man on a Ledge,42000000,46221189,en,102,FALSE,Sam Worthington,Elizabeth Banks,Asger Leth
55741,movie,Sacrifice,10000000,0,zh,128,FALSE,Ge You,Wang Xueqi,Chen Kaige
70435,movie,Haywire,23000000,33372606,en,93,FALSE,Gina Carano,Michael Fassbender,Steven Soderbergh
31337,movie,Contact High,0,0,de,98,FALSE,Michael Ostrowski,Raimund Wallisch,Michael Glawogger
65760,movie,The Whistleblower,0,0,en,112,FALSE,Rachel Weisz,Vanessa Redgrave,Larysa Kondracki
15044,movie,Einstein and Eddington,0,0,en,90,FALSE,Andy Serkis,David Tennant,Philip Martin
50357,movie,Apollo 18,5000000,25562924,en,86,FALSE,Ryan Robbins,Warren Christie,Gonzalo López-Gallego
74998,movie,Seeking Justice,17000000,14089528,en,105,FALSE,Nicolas Cage,January Jones,Roger Donaldson
